,end_date,variable,value
290,2022-05-07,p_alp,35
291,2022-05-07,p_alp,39
292,2022-05-08,p_alp,35.50
293,2022-05-13,p_alp,38
294,2022-05-15,p_alp,34
295,2022-05-16,p_alp,35
296,2022-05-17,p_alp,31
297,2022-05-18,p_alp,36
298,2019-07-28,p_grn,11
299,2019-08-18,p_grn,11
300,2019-09-07,p_grn,12
301,2019-09-29,p_grn,13
302,2019-10-20,p_grn,13
303,2019-11-10,p_grn,12
304,2019-11-23,p_grn,12
305,2019-12-08,p_grn,11
306,2020-01-11,p_grn,12
307,2020-02-01,p_grn,13
308,2020-02-03,p_grn,14.70
309,2020-02-22,p_grn,13
310,2020-03-14,p_grn,12
311,2020-04-03,p_grn,13
312,2020-04-25,p_grn,12
313,2020-04-26,p_grn,11.50
314,2020-05-16,p_grn,10
315,2020-06-06,p_grn,12
316,2020-06-08,p_grn,9
317,2020-06-15,p_grn,9
318,2020-06-22,p_grn,10
319,2020-06-29,p_grn,9
320,2020-07-13,p_grn,10
321,2020-07-18,p_grn,10
322,2020-07-19,p_grn,11
323,2020-07-21,p_grn,10.50
324,2020-07-26,p_grn,9
325,2020-07-27,p_grn,11
326,2020-08-08,p_grn,11
327,2020-08-10,p_grn,9
328,2020-08-16,p_grn,11
329,2020-08-24,p_grn,9
330,2020-08-29,p_grn,11
331,2020-09-07,p_grn,10
332,2020-09-19,p_grn,12
333,2020-09-21,p_grn,10
334,2020-10-05,p_grn,9
335,2020-10-10,p_grn,11
336,2020-10-12,p_grn,9
337,2020-10-19,p_grn,9
338,2020-11-02,p_grn,9
339,2020-11-07,p_grn,11
340,2020-11-16,p_grn,9
341,2020-11-22,p_grn,12
342,2020-11-28,p_grn,11
343,2020-11-30,p_grn,8
344,2020-12-14,p_grn,8
345,2021-01-18,p_grn,10
346,2021-01-30,p_grn,10
347,2021-02-01,p_grn,10
348,2021-02-14,p_grn,13
349,2021-02-15,p_grn,8
350,2021-02-20,p_grn,10
351,2021-03-01,p_grn,9
352,2021-03-13,p_grn,10
353,2021-03-14,p_grn,13
354,2021-03-15,p_grn,9
355,2021-03-27,p_grn,11
356,2021-03-29,p_grn,8
357,2021-04-12,p_grn,10
358,2021-04-16,p_grn,12
359,2021-04-24,p_grn,10
360,2021-04-26,p_grn,10
361,2021-05-10,p_grn,9
362,2021-05-15,p_grn,12
363,2021-05-16,p_grn,12
364,2021-05-24,p_grn,10
365,2021-06-05,p_grn,11
366,2021-06-06,p_grn,12
367,2021-06-07,p_grn,10
368,2021-06-13,p_grn,10
369,2021-06-20,p_grn,12
370,2021-06-21,p_grn,10
371,2021-06-26,p_grn,11
372,2021-07-05,p_grn,8
373,2021-07-17,p_grn,12
374,2021-07-17,p_grn,10
375,2021-07-18,p_grn,12
376,2021-07-19,p_grn,10
377,2021-08-01,p_grn,13
378,2021-08-07,p_grn,11
379,2021-08-15,p_grn,13
380,2021-08-21,p_grn,12
381,2021-08-28,p_grn,10
382,2021-08-29,p_grn,12
383,2021-09-12,p_grn,13
384,2021-09-18,p_grn,10
385,2021-09-19,p_grn,10
386,2021-09-26,p_grn,13
387,2021-10-02,p_grn,11
388,2021-10-07,p_grn,9
389,2021-10-10,p_grn,12
390,2021-10-23,p_grn,11
391,2021-10-24,p_grn,14
392,2021-11-07,p_grn,12
393,2021-11-13,p_grn,11
394,2021-11-21,p_grn,11
395,2021-11-21,p_grn,10
396,2021-11-21,p_grn,12
397,2021-12-04,p_grn,10
398,2021-12-05,p_grn,13
399,2021-12-05,p_grn,10
400,2021-12-13,p_grn,9
401,2021-12-19,p_grn,12
402,2022-01-15,p_grn,11
403,2022-01-16,p_grn,12
404,2022-01-23,p_grn,8
405,2022-01-30,p_grn,12
406,2022-01-30,p_grn,11
407,2022-02-06,p_grn,9
408,2022-02-12,p_grn,8
409,2022-02-13,p_grn,12
410,2022-02-20,p_grn,9
411,2022-02-20,p_grn,10
412,2022-02-23,p_grn,13
413,2022-02-26,p_grn,9
414,2022-03-03,p_grn,12
415,2022-03-06,p_grn,10
416,2022-03-12,p_grn,8
417,2022-03-13,p_grn,12
418,2022-03-20,p_grn,12
419,2022-03-20,p_grn,9
420,2022-03-27,p_grn,13
421,2022-04-02,p_grn,10
422,2022-04-02,p_grn,10
423,2022-04-03,p_grn,10
424,2022-04-03,p_grn,11
425,2022-04-03,p_grn,11
426,2022-04-09,p_grn,10
427,2022-04-10,p_grn,13
428,2022-04-16,p_grn,11
429,2022-04-17,p_grn,12
430,2022-04-17,p_grn,14
431,2022-04-20,p_grn,9
432,2022-04-23,p_grn,12
433,2022-04-23,p_grn,11
434,2022-04-24,p_grn,12
435,2022-04-30,p_grn,15
436,2022-04-30,p_grn,11
437,2022-04-30,p_grn,10
438,2022-05-01,p_grn,13
439,2022-05-07,p_grn,12
440,2022-05-07,p_grn,11
441,2022-05-08,p_grn,13
442,2022-05-13,p_grn,11
443,2022-05-15,p_grn,13
444,2022-05-16,p_grn,9
445,2022-05-17,p_grn,14
446,2022-05-18,p_grn,13
447,2019-07-28,p_onp,3
448,2019-08-18,p_onp,4
449,2019-09-07,p_onp,5
450,2019-09-29,p_onp,6
451,2019-10-20,p_onp,6
452,2019-11-10,p_onp,7
453,2019-11-23,p_onp,5
454,2019-12-08,p_onp,5
455,2020-01-11,p_onp,4
456,2020-02-01,p_onp,4
458,2020-02-22,p_onp,4
459,2020-03-14,p_onp,4
460,2020-04-03,p_onp,5
461,2020-04-25,p_onp,4
462,2020-04-26,p_onp,3
463,2020-05-16,p_onp,3
464,2020-06-06,p_onp,4
465,2020-06-08,p_onp,4
466,2020-06-15,p_onp,5
467,2020-06-22,p_onp,5
468,2020-06-29,p_onp,4
469,2020-07-13,p_onp,4
470,2020-07-18,p_onp,4
471,2020-07-19,p_onp,3
472,2020-07-21,p_onp,4
473,2020-07-26,p_onp,4
474,2020-07-27,p_onp,3
475,2020-08-08,p_onp,4
476,2020-08-10,p_onp,4
477,2020-08-16,p_onp,3
478,2020-08-24,p_onp,4
479,2020-08-29,p_onp,3
480,2020-09-07,p_onp,3
481,2020-09-19,p_onp,3
482,2020-09-21,p_onp,4
483,2020-10-05,p_onp,5
484,2020-10-10,p_onp,3
485,2020-10-12,p_onp,3
486,2020-10-19,p_onp,3
487,2020-11-02,p_onp,3
488,2020-11-07,p_onp,3
489,2020-11-16,p_onp,4
490,2020-11-22,p_onp,4
491,2020-11-28,p_onp,2
492,2020-11-30,p_onp,4
493,2020-12-14,p_onp,4
494,2021-01-18,p_onp,3
495,2021-01-30,p_onp,3
496,2021-02-01,p_onp,3
497,2021-02-14,p_onp,4
498,2021-02-15,p_onp,4
499,2021-02-20,p_onp,3
500,2021-03-01,p_onp,4
501,2021-03-13,p_onp,3
502,2021-03-14,p_onp,3
503,2021-03-15,p_onp,3
504,2021-03-27,p_onp,2
505,2021-03-29,p_onp,3
506,2021-04-12,p_onp,3
507,2021-04-16,p_onp,6
508,2021-04-24,p_onp,3
509,2021-04-26,p_onp,4
510,2021-05-10,p_onp,3
511,2021-05-15,p_onp,2
512,2021-05-16,p_onp,2
513,2021-05-24,p_onp,3
514,2021-06-05,p_onp,3
515,2021-06-06,p_onp,3
516,2021-06-07,p_onp,4
517,2021-06-13,p_onp,3
518,2021-06-20,p_onp,4
519,2021-06-21,p_onp,4
520,2021-06-26,p_onp,3
521,2021-07-05,p_onp,4
522,2021-07-17,p_onp,4
523,2021-07-17,p_onp,3
524,2021-07-18,p_onp,3
525,2021-07-19,p_onp,4
526,2021-08-01,p_onp,3
527,2021-08-07,p_onp,3
528,2021-08-15,p_onp,4
529,2021-08-21,p_onp,2
530,2021-08-28,p_onp,3
531,2021-08-29,p_onp,3
532,2021-09-12,p_onp,3
533,2021-09-18,p_onp,3
534,2021-09-19,p_onp,4
535,2021-09-26,p_onp,4
536,2021-10-02,p_onp,2
537,2021-10-07,p_onp,3
538,2021-10-10,p_onp,3
539,2021-10-23,p_onp,3
540,2021-10-24,p_onp,4
541,2021-11-07,p_onp,3
542,2021-11-13,p_onp,2
543,2021-11-21,p_onp,3
544,2021-11-21,p_onp,4
545,2021-11-21,p_onp,4
546,2021-12-04,p_onp,3
547,2021-12-05,p_onp,4
548,2021-12-05,p_onp,3
549,2021-12-13,p_onp,4
550,2021-12-19,p_onp,4
551,2022-01-15,p_onp,3
552,2022-01-16,p_onp,3
553,2022-01-23,p_onp,3
554,2022-01-30,p_onp,4
555,2022-01-30,p_onp,3
556,2022-02-06,p_onp,4
557,2022-02-12,p_onp,3
558,2022-02-13,p_onp,4
559,2022-02-20,p_onp,5
560,2022-02-20,p_onp,3
561,2022-02-23,p_onp,4
562,2022-02-26,p_onp,3
563,2022-03-03,p_onp,4
564,2022-03-06,p_onp,3
565,2022-03-12,p_onp,3
566,2022-03-13,p_onp,3
567,2022-03-20,p_onp,3
568,2022-03-20,p_onp,3
569,2022-03-27,p_onp,4
570,2022-04-02,p_onp,4
571,2022-04-02,p_onp,4
572,2022-04-03,p_onp,3
573,2022-04-03,p_onp,4
574,2022-04-03,p_onp,2
575,2022-04-09,p_onp,3
576,2022-04-10,p_onp,5
577,2022-04-16,p_onp,4
578,2022-04-17,p_onp,4
579,2022-04-17,p_onp,5
580,2022-04-20,p_onp,3
581,2022-04-23,p_onp,4
582,2022-04-23,p_onp,3
583,2022-04-24,p_onp,4.50
584,2022-04-30,p_onp,5
585,2022-04-30,p_onp,5
586,2022-04-30,p_onp,3
587,2022-05-01,p_onp,3
588,2022-05-07,p_onp,4
589,2022-05-07,p_onp,5
590,2022-05-08,p_onp,4
591,2022-05-13,p_onp,6
592,2022-05-15,p_onp,4
593,2022-05-16,p_onp,4
594,2022-05-17,p_onp,6
595,2022-05-18,p_onp,5
701,2022-01-16,p_uap,1
703,2022-01-30,p_uap,2
705,2022-02-06,p_uap,2
707,2022-02-13,p_uap,2
708,2022-02-20,p_uap,3
709,2022-02-20,p_uap,4
710,2022-02-23,p_uap,2
711,2022-02-26,p_uap,4
712,2022-03-03,p_uap,1
713,2022-03-06,p_uap,3
714,2022-03-12,p_uap,3
715,2022-03-13,p_uap,1
716,2022-03-20,p_uap,1
717,2022-03-20,p_uap,2
718,2022-03-27,p_uap,1
719,2022-04-02,p_uap,2
720,2022-04-02,p_uap,3
721,2022-04-03,p_uap,3
722,2022-04-03,p_uap,1
723,2022-04-03,p_uap,3
724,2022-04-09,p_uap,4
725,2022-04-10,p_uap,2
726,2022-04-16,p_uap,4
727,2022-04-17,p_uap,4
728,2022-04-17,p_uap,2
729,2022-04-20,p_uap,4
730,2022-04-23,p_uap,3
731,2022-04-23,p_uap,4
732,2022-04-24,p_uap,1.50
733,2022-04-30,p_uap,5
734,2022-04-30,p_uap,4
735,2022-04-30,p_uap,4
736,2022-05-01,p_uap,1
737,2022-05-07,p_uap,3
738,2022-05-07,p_uap,4
739,2022-05-08,p_uap,1
740,2022-05-13,p_uap,3
741,2022-05-15,p_uap,1
742,2022-05-16,p_uap,3
743,2022-05-17,p_uap,4
744,2022-05-18,p_uap,3
745,2019-07-28,p_other,9
746,2019-08-18,p_other,9
747,2019-09-07,p_other,5
748,2019-09-29,p_other,6
749,2019-10-20,p_other,6
750,2019-11-10,p_other,6
751,2019-11-23,p_other,9
752,2019-12-08,p_other,9
753,2020-01-11,p_other,8
754,2020-02-01,p_other,10
755,2020-02-03,p_other,10.50
756,2020-02-22,p_other,11
757,2020-03-14,p_other,8
758,2020-04-03,p_other,6
759,2020-04-25,p_other,7
760,2020-04-26,p_other,9
761,2020-05-16,p_other,9
762,2020-06-06,p_other,8
763,2020-06-08,p_other,6
764,2020-06-15,p_other,7
765,2020-06-22,p_other,6
766,2020-06-29,p_other,6
767,2020-07-13,p_other,6
768,2020-07-18,p_other,8
769,2020-07-19,p_other,10
770,2020-07-21,p_other,8.50
771,2020-07-26,p_other,6
772,2020-07-27,p_other,9
773,2020-08-08,p_other,9
774,2020-08-10,p_other,5
775,2020-08-16,p_other,8
776,2020-08-24,p_other,6
777,2020-08-29,p_other,9
778,2020-09-07,p_other,9
779,2020-09-19,p_other,8
780,2020-09-21,p_other,5
781,2020-10-05,p_other,6
782,2020-10-10,p_other,8
783,2020-10-12,p_other,5
784,2020-10-19,p_other,7
785,2020-11-02,p_other,5
786,2020-11-07,p_other,8
787,2020-11-16,p_other,6
788,2020-11-22,p_other,8
789,2020-11-28,p_other,8
790,2020-11-30,p_other,6
791,2020-12-14,p_other,7
792,2021-01-18,p_other,7
793,2021-01-30,p_other,9
794,2021-02-01,p_other,7
795,2021-02-14,p_other,9
796,2021-02-15,p_other,7
797,2021-02-20,p_other,8
798,2021-03-01,p_other,8
799,2021-03-13,p_other,9
800,2021-03-14,p_other,10
801,2021-03-15,p_other,8
802,2021-03-27,p_other,9
803,2021-03-29,p_other,7
804,2021-04-12,p_other,7
805,2021-04-16,p_other,11
806,2021-04-24,p_other,8
807,2021-04-26,p_other,6
808,2021-05-10,p_other,6
809,2021-05-15,p_other,9
810,2021-05-16,p_other,13
811,2021-05-24,p_other,6
812,2021-06-05,p_other,9
813,2021-06-06,p_other,10
814,2021-06-07,p_other,7
815,2021-06-13,p_other,12
816,2021-06-20,p_other,9
817,2021-06-21,p_other,5
818,2021-06-26,p_other,8
819,2021-07-05,p_other,5
820,2021-07-17,p_other,12
821,2021-07-17,p_other,9
822,2021-07-18,p_other,10
823,2021-07-19,p_other,6
824,2021-08-01,p_other,11
825,2021-08-07,p_other,8
826,2021-08-15,p_other,9
827,2021-08-21,p_other,14
828,2021-08-28,p_other,11
829,2021-08-29,p_other,10
830,2021-09-12,p_other,10
831,2021-09-18,p_other,12
832,2021-09-19,p_other,16
833,2021-09-26,p_other,12
834,2021-10-02,p_other,13
835,2021-10-07,p_other,6
836,2021-10-10,p_other,12
837,2021-10-23,p_other,13
838,2021-10-24,p_other,12
839,2021-11-07,p_other,14
840,2021-11-13,p_other,12
841,2021-11-21,p_other,14
842,2021-11-21,p_other,7
843,2021-11-21,p_other,14
844,2021-12-04,p_other,13
845,2021-12-05,p_other,14
846,2021-12-05,p_other,7
847,2021-12-13,p_other,6
848,2021-12-19,p_other,13
849,2022-01-15,p_other,17
850,2022-01-16,p_other,13
851,2022-01-23,p_other,9
852,2022-01-30,p_other,13
853,2022-01-30,p_other,11
854,2022-02-06,p_other,5
855,2022-02-12,p_other,14
856,2022-02-13,p_other,12
857,2022-02-20,p_other,4
858,2022-02-20,p_other,15
859,2022-02-23,p_other,13
860,2022-02-26,p_other,8
861,2022-03-03,p_other,13
862,2022-03-06,p_other,4
863,2022-03-12,p_other,10
864,2022-03-13,p_other,14
865,2022-03-20,p_other,16
866,2022-03-20,p_other,4
867,2022-03-27,p_other,15
868,2022-04-02,p_other,8
869,2022-04-02,p_other,5
870,2022-04-03,p_other,10
871,2022-04-03,p_other,12
872,2022-04-03,p_other,12
873,2022-04-09,p_other,10
874,2022-04-10,p_other,13
875,2022-04-16,p_other,13
876,2022-04-17,p_other,9
877,2022-04-17,p_other,10
878,2022-04-20,p_other,5
879,2022-04-23,p_other,8
880,2022-04-23,p_other,9
881,2022-04-24,p_other,11.50
882,2022-04-30,p_other,8
883,2022-04-30,p_other,6
884,2022-04-30,p_other,5
885,2022-05-01,p_other,13
886,2022-05-07,p_other,10
887,2022-05-07,p_other,6
888,2022-05-08,p_other,12.50
889,2022-05-13,p_other,7
890,2022-05-15,p_other,14
891,2022-05-16,p_other,6
892,2022-05-17,p_other,10
893,2022-05-18,p_other,8
